How to verify Box Cox transformation results,"Use a QQ-plot (Quantile-Quantile plot) comparing the transformed data against a theoretical Gaussian distribution. If the points lie on the diagonal line, the transformation was successful.<br><br><b>ELI5:</b> Placing the reshaped data against a perfect bell curve to see if they match up perfectly.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is co-variance,"Co-variance measures the joint variability of two random variables X and Y. It indicates the direction of their linear relationship.<br><br>\[ \text{Cov}(X, Y) = \frac{1}{n} \sum_{i=1}^{n} (x_i - \mu_x)(y_i - \mu_y) \]<br>where \(x_i, y_i\) are data points and \(\mu_x, \mu_y\) are means.<br><br><b>ELI5:</b> Like checking if two friends walk in the same direction: if one speeds up, does the other also speed up (positive) or slow down (negative)?",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does sign of co-variance indicate relationship,"The sign of co-variance reveals the direction of the linear relationship between variables.<br><br>\[ \text{Cov}(X, Y) > 0 \implies \text{As } X \uparrow, Y \uparrow \]<br>\[ \text{Cov}(X, Y) < 0 \implies \text{As } X \uparrow, Y \downarrow \]<br><br><b>ELI5:</b> Positive is like two cars on a highway speeding up together; negative is like a seesaw where one side goes up while the other goes down.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is Pearson correlation coefficient,"Pearson correlation coefficient (\(\rho\)) measures the strength and direction of a LINEAR relationship between two variables, normalized by their standard deviations.<br><br>\[ \rho_{x,y} = \frac{\text{Cov}(X, Y)}{\sigma_x \sigma_y} \]<br>Range: \([-1, 1]\). \(\rho = 0\) implies no linear relation.<br><br><b>ELI5:</b> Like measuring how perfectly two dancers move in sync along a straight line.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is limitation of Pearson correlation,"Pearson correlation only detects linear relationships. It fails to capture non-linear patterns.<br><br>\[ \rho \approx 0 \nRightarrow \text{No relationship} \]<br>\(\rho\) can be zero even if variables have a strong non-linear relationship (e.g., parabolic).<br><br><b>ELI5:</b> Like judging friendship only by how often people stand in a straight line together, missing complex interactions.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is Spearman rank correlation,"Spearman rank correlation measures monotonic relationships by applying Pearson correlation to the RANKS of the data, not raw values. It is robust to outliers.<br><br>\[ \rho_{\text{Spearman}} = \text{Corr}(\text{rank}(X), \text{rank}(Y)) \]<br><br><b>ELI5:</b> Like ranking students by height and weight instead of using exact measurements; outliers (e.g., one giant student) don't skew the result.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does Spearman differ from Pearson,"Spearman captures monotonic (consistently increasing/decreasing) relationships, while Pearson captures only linear ones. Spearman is robust to outliers; Pearson is sensitive to them.<br><br><b>ELI5:</b> Pearson is a ruler for straight lines; Spearman is a flexible rubber band that follows the curve's general direction.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is correlation vs causation,"Correlation measures statistical relationship between variables (e.g., rank correlation coefficient ~0.8). Causation implies direct influence, requiring causal models. Correlation does not imply causation.<br><br><b>ELI5:</b> Eating more chocolate doesn't make you win a Nobel Prize, even if data shows both increase together.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does correlation help in real estate,"Correlation between salary and home sq footage helps real estate agents predict pricing trends and client preferences.<br><br><b>ELI5:</b> If bigger houses usually mean higher salaries, agents can target wealthier buyers.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does correlation help in education policy,"Correlation between years of education and income guides policies to incentivize longer study durations.<br><br><b>ELI5:</b> More school years often mean higher pay, so governments may push for longer education.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does correlation help in ecommerce,"Correlation between time spent on a webpage and future spending helps ecommerce sites optimize engagement strategies.<br><br><b>ELI5:</b> If users who linger buy more, sites may design features to keep visitors longer.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is a confidence interval,"A confidence interval (C.I.) is a range where the population parameter (e.g., mean μ) is expected to lie with a specified probability (e.g., 95%). It is derived from sample data and reflects uncertainty in estimation.<br><br><b>ELI5:</b> If 95% of samples give a mean height between 165–175 cm, we're 95% confident the true average is in that range.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does sample size affect confidence interval,"As sample size (n) increases, the sample mean converges to the population mean (Law of Large Numbers), narrowing the confidence interval.<br><br><b>ELI5:</b> More data means less guesswork—like averaging more opinions to get closer to the truth.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does confidence interval relate to probability,"A 95% C.I. means 95% of sampled intervals will contain the true parameter, not that the parameter has a 95% chance of being in the interval.<br><br><b>ELI5:</b> It's like saying 95% of nets thrown will catch the fish, not that the fish has a 95% chance to be in one net.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is hypothesis testing,A statistical method to determine if there is enough evidence to reject a null hypothesis about a population parameter.<br><br><b>ELI5:</b> Like a court trial where the null hypothesis is 'innocent until proven guilty' and data is the evidence.,aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is the null hypothesis,"A default assumption that there is no effect or no difference (e.g., μ₂ - μ₁ = 0).<br><br><b>ELI5:</b> The starting point that says 'nothing interesting is happening here.'",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
What is a p-value,The probability of observing the test statistic (or more extreme) if the null hypothesis is true.<br><br><b>ELI5:</b> How likely your data would occur if nothing special was happening.,aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does p-value relate to hypothesis testing,"If p-value < threshold (e.g., 0.05), reject the null hypothesis. It does not prove the alternative hypothesis.<br><br><b>ELI5:</b> Like a smoke detector: a low p-value is a loud alarm, but it doesn't tell you what caused the fire.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
How does sample size affect p-value,"Larger samples reduce variability, making it easier to detect true differences (lower p-values for same effect size).<br><br><b>ELI5:</b> More data = clearer picture, like zooming in on a blurry photo.",aaic::module_2_data_science_exploratory_data_analysis_and_data_visualization::probability_and_statistics
